***Resultados da Análise***
Data do teste experimental: 2025/02/25
Data tratamento: 13/05/2025
Arquivo Original: example/ID4
Coluna Critério: J Ar
Tamanho Mínimo da Janela: 100.0 segundos
Tamanho Máximo da Janela: 100.0 segundos
Tamanho Ótimo da Janela: 100.0 segundos
Média da Janela: 10.0250
Desvio Padrão: 0.2196
Tempo Inicial: 143.20 segundos
Tempo Final: 243.20 segundos
Número de Pontos: 501
***Dados da Janela***
***End_of_Header***
X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa	PDT-M-0101B-10kPa	PDT-M-0101C-3kPa	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Água	Comment
156.600000	7.605583	7.635123	0.329537	0.167986	0.607200	-328.551762	2703.109364	-42.585529	7.457394	20.765894	30.152760	28.326624	30.913879	29.079563	30.583824	-2.904716	1.484644	0.842277	207471.342291	-0.181103	11.323925	-0.022337	0.000000	2.044318	-0.124343	-0.124333	0.000000	1.573388	10.106897	0.201818	nan
156.800000	7.605263	7.634783	0.326120	0.167919	0.618120	-308.671465	2703.289759	-44.479314	7.456465	20.751964	30.163090	28.326150	30.896990	29.082288	30.579198	-2.904949	1.485223	0.842072	207520.624577	-0.180423	11.324081	-0.022437	0.000000	2.043994	-0.124339	-0.124330	0.000000	1.572785	10.132138	0.201740	nan
157.000000	7.604643	7.634189	0.324857	0.168166	0.618627	-304.425927	2703.535319	-47.349903	7.455369	20.725301	30.171787	28.330102	30.887212	29.087571	30.573695	-2.905080	1.484986	0.841736	207708.264910	-0.183451	11.324196	-0.022467	0.000000	2.044021	-0.124338	-0.124333	0.000000	1.571630	10.140742	0.201592	nan
157.200000	7.604004	7.633785	0.321630	0.168783	0.619201	-307.403353	2703.631973	-50.207435	7.454084	20.699667	30.171934	28.332583	30.889028	29.092153	30.570436	-2.905133	1.484758	0.841482	207900.287703	-0.187274	11.324425	-0.022429	0.000000	2.044120	-0.124338	-0.124337	0.000000	1.570519	10.165216	0.201450	nan
157.400000	7.603405	7.633798	0.314816	0.169603	0.618783	-297.543045	2703.688404	-52.706088	7.452778	20.689765	30.167953	28.332401	30.891595	29.094082	30.570121	-2.905056	1.485095	0.841388	208066.151172	-0.189057	11.324906	-0.022513	0.000000	2.044144	-0.124336	-0.124337	0.000000	1.570089	10.218465	0.201395	nan
157.600000	7.603086	7.633902	0.307978	0.169786	0.609042	-259.122101	2703.700978	-54.687563	7.451528	20.689835	30.166873	28.331598	30.890385	29.095183	30.572002	-2.904965	1.485593	0.841634	208283.353074	-0.187314	11.325452	-0.022692	0.000000	2.044158	-0.124338	-0.124339	0.000000	1.570093	10.272510	0.201395	nan
157.800000	7.602975	7.633766	0.306627	0.169131	0.600103	-207.688954	2703.687386	-54.768040	7.450308	20.687293	30.168761	28.330001	30.888411	29.097934	30.570574	-2.905091	1.485424	0.841450	208413.580216	-0.183276	11.325589	-0.022641	0.000000	2.044261	-0.124341	-0.124347	0.000000	1.569982	10.283082	0.201381	nan
158.000000	7.602610	7.633428	0.310507	0.168723	0.591744	-167.454239	2703.757781	-53.347050	7.449164	20.670606	30.171636	28.329836	30.886243	29.100978	30.563446	-2.905209	1.484601	0.840743	208376.320120	-0.181948	11.325176	-0.022500	0.000000	2.044612	-0.124339	-0.124351	0.000000	1.569259	10.251782	0.201288	nan
158.200000	7.602150	7.633165	0.311160	0.168753	0.576251	-126.087847	2703.915353	-53.185965	7.447897	20.643312	30.172797	28.331441	30.883303	29.099394	30.556753	-2.905160	1.484524	0.840244	208290.308226	-0.184679	11.324750	-0.022606	0.000000	2.045183	-0.124337	-0.124349	0.000000	1.568074	10.245824	0.201136	nan
158.400000	7.601875	7.633026	0.304812	0.168986	0.563986	-92.784685	2704.060483	-53.654430	7.446446	20.626640	30.169186	28.332317	30.885597	29.093172	30.557061	-2.905148	1.485345	0.840477	208218.483578	-0.187089	11.324846	-0.022636	0.000000	2.045597	-0.124343	-0.124344	0.000000	1.567350	10.295652	0.201043	nan
158.600000	7.601739	7.632896	0.298214	0.168897	0.557590	-113.231873	2704.038129	-52.715941	7.445089	20.618092	30.163244	28.332585	30.893187	29.086493	30.564793	-2.905142	1.485077	0.840982	208099.153371	-0.185765	11.325202	-0.022377	0.000000	2.044860	-0.124350	-0.124338	0.000000	1.566979	10.348416	0.200996	nan
158.800000	7.601850	7.632597	0.298475	0.167836	0.546275	-202.487902	2703.935407	-62.610439	7.443890	20.607204	30.158510	28.332271	30.895925	29.082910	30.573018	-2.905108	1.483463	0.840880	207967.239170	-0.182388	11.325227	-0.022294	0.000000	2.043380	-0.124351	-0.124335	0.000000	1.566506	10.346104	0.200935	nan
159.000000	7.601997	7.632109	0.302315	0.166717	0.537829	-355.172880	2703.876045	-119.406194	7.442802	20.603568	30.155663	28.331102	30.894897	29.083483	30.576519	-2.905010	1.483116	0.840733	207931.218615	-0.181802	11.325133	-0.022379	0.000000	2.043266	-0.124347	-0.124336	0.000000	1.566348	10.314929	0.200915	nan
159.200000	7.601753	7.631623	0.302720	0.166544	0.539718	-525.760174	2703.870820	-237.301200	7.441698	20.609835	30.154854	28.330552	30.892404	29.085693	30.577676	-2.904801	1.483492	0.840874	207923.178340	-0.185050	11.325111	-0.022405	0.000000	2.044303	-0.124347	-0.124339	0.000000	1.566621	10.311047	0.200950	nan
159.400000	7.601273	7.631235	0.302396	0.167180	0.540103	-558.642961	2703.860191	-325.028311	7.440355	20.614510	30.153928	28.330726	30.885444	29.084325	30.578632	-2.904640	1.483062	0.840984	207883.421907	-0.187033	11.325240	-0.022390	0.000000	2.044797	-0.124348	-0.124343	0.000000	1.566824	10.313027	0.200976	nan
159.600000	7.601035	7.631047	0.308440	0.167532	0.541785	-387.526120	2703.849505	-252.392638	7.438901	20.610078	30.153191	28.329749	30.882195	29.079182	30.578488	-2.904584	1.483328	0.841277	207834.762686	-0.185091	11.325782	-0.022252	0.000000	2.044427	-0.124348	-0.124342	0.000000	1.566631	10.265559	0.200951	nan
159.800000	7.601157	7.630795	0.318359	0.167187	0.550449	-209.410814	2703.972698	-61.768949	7.437621	20.600438	30.154528	28.327071	30.880967	29.077200	30.578121	-2.904718	1.484175	0.841480	207596.065813	-0.183997	11.326178	-0.022292	0.000000	2.043688	-0.124349	-0.124335	0.000000	1.566212	10.188407	0.200897	nan
160.000000	7.601039	7.630321	0.326382	0.167335	0.556443	-179.799247	2704.067117	78.738023	7.436412	20.598436	30.158812	28.324410	30.873200	29.081999	30.577888	-2.904997	1.484515	0.841513	206906.063784	-0.186443	11.326130	-0.022578	0.000000	2.042802	-0.124346	-0.124334	0.000000	1.566125	10.125992	0.200886	nan
160.200000	7.600359	7.629865	0.332274	0.168084	0.566844	-205.548765	2704.130741	131.460231	7.435147	20.597066	30.168141	28.325410	30.864430	29.090391	30.577223	-2.905157	1.484599	0.841631	206145.819125	-0.187017	11.326002	-0.022770	0.000000	2.042737	-0.124341	-0.124342	0.000000	1.566066	10.080216	0.200879	nan
160.400000	7.599759	7.629428	0.338733	0.168475	0.586141	-176.797663	2704.282388	179.109987	7.433896	20.577572	30.176337	28.329727	30.861149	29.097336	30.575661	-2.905171	1.485048	0.841638	205694.494421	-0.184249	11.326066	-0.022835	0.000000	2.044193	-0.124338	-0.124348	0.000000	1.565219	10.030857	0.200770	nan
160.600000	7.599315	7.629161	0.347613	0.168651	0.601401	-153.277564	2704.320563	238.965599	7.432653	20.555813	30.175517	28.332535	30.859311	29.099858	30.571281	-2.905100	1.485784	0.841524	205285.263228	-0.183995	11.326415	-0.022726	0.000000	2.045417	-0.124339	-0.124347	0.000000	1.564273	9.964578	0.200649	nan
160.800000	7.598880	7.629132	0.356815	0.168844	0.616893	-213.238552	2704.280600	255.293590	7.431414	20.544392	30.170833	28.333062	30.859597	29.098851	30.566916	-2.904998	1.485861	0.841376	204873.134331	-0.185781	11.326665	-0.022460	0.000000	2.045212	-0.124341	-0.124343	0.000000	1.563776	9.897153	0.200585	nan
161.000000	7.598991	7.629320	0.362960	0.168649	0.637781	-298.822567	2704.234740	218.006818	7.430212	20.536879	30.169460	28.332116	30.864963	29.096622	30.567180	-2.905029	1.485426	0.841197	204484.830321	-0.184215	11.326680	-0.022393	0.000000	2.044441	-0.124340	-0.124344	0.000000	1.563449	9.852947	0.200543	nan
161.200000	7.599272	7.629289	0.367313	0.168654	0.654016	-336.466739	2704.262964	173.568139	7.429084	20.534370	30.170700	28.329892	30.867717	29.094583	30.567573	-2.905165	1.485022	0.841050	204144.108474	-0.180581	11.326488	-0.022598	0.000000	2.044198	-0.124339	-0.124343	0.000000	1.563340	9.821529	0.200529	nan
161.400000	7.598894	7.628799	0.373665	0.168855	0.667436	-337.480926	2704.380682	153.236306	7.428014	20.509268	30.173190	28.328901	30.868187	29.094432	30.564422	-2.905198	1.485136	0.841118	204373.816002	-0.180115	11.325899	-0.022718	0.000000	2.044542	-0.124339	-0.124342	0.000000	1.562248	9.775079	0.200389	nan
161.600000	7.598142	7.628463	0.381182	0.168620	0.683670	-338.092255	2704.417143	152.256619	7.426803	20.442923	30.172651	28.331230	30.871064	29.093940	30.562909	-2.905114	1.485082	0.841348	205237.831265	-0.183469	11.325295	-0.022583	0.000000	2.044942	-0.124342	-0.124343	0.000000	1.559358	9.720975	0.200018	nan
161.800000	7.597627	7.628305	0.386629	0.168493	0.693759	-341.760513	2704.364815	154.766308	7.425356	20.380051	30.164475	28.332853	30.878891	29.091125	30.567487	-2.904959	1.484101	0.841273	206078.109175	-0.186239	11.325074	-0.022363	0.000000	2.045129	-0.124346	-0.124345	0.000000	1.556616	9.682611	0.199666	nan
162.000000	7.597778	7.628144	0.390881	0.168595	0.697493	-335.568991	2704.188578	152.797996	7.424016	20.355146	30.154827	28.330155	30.889329	29.087875	30.576237	-2.904725	1.483580	0.841021	206836.880955	-0.184962	11.325054	-0.022132	0.000000	2.045066	-0.124347	-0.124344	0.000000	1.555528	9.653220	0.199527	nan
162.200000	7.598251	7.627943	0.395814	0.168369	0.701928	-327.853590	2704.003073	145.600354	7.422877	20.355335	30.150908	28.327348	30.893195	29.084628	30.582255	-2.904567	1.483762	0.841122	207579.444838	-0.182465	11.325080	-0.021858	0.000000	2.044935	-0.124347	-0.124341	0.000000	1.555537	9.619106	0.199528	nan
162.400000	7.598209	7.627627	0.399932	0.167936	0.700056	-326.885523	2703.989409	134.828678	7.421693	20.358836	30.153598	28.326917	30.890745	29.083752	30.582049	-2.904573	1.483669	0.841478	208272.372165	-0.183933	11.325024	-0.021759	0.000000	2.044571	-0.124345	-0.124337	0.000000	1.555689	9.590332	0.199548	nan
162.600000	7.597900	7.627216	0.401990	0.167776	0.693533	-320.216497	2704.120668	121.903918	7.420426	20.338608	30.159320	28.328005	30.890839	29.086019	30.577839	-2.904696	1.483636	0.841610	209064.614710	-0.187433	11.324744	-0.022075	0.000000	2.043989	-0.124343	-0.124333	0.000000	1.554806	9.575525	0.199434	nan
162.800000	7.597623	7.626725	0.402616	0.167906	0.691371	-306.540958	2704.226326	108.008682	7.419178	20.289993	30.163283	28.329401	30.898083	29.085170	30.573042	-2.904861	1.484111	0.841751	209663.027642	-0.186617	11.324607	-0.022504	0.000000	2.043671	-0.124343	-0.124332	0.000000	1.552681	9.570769	0.199162	nan
163.000000	7.597252	7.626464	0.404040	0.167987	0.687561	-299.113735	2704.194214	94.654134	7.417900	20.254224	30.164494	28.329486	30.906054	29.080240	30.574444	-2.904929	1.484039	0.842148	210019.392449	-0.182567	11.324885	-0.022625	0.000000	2.043661	-0.124344	-0.124334	0.000000	1.551117	9.561255	0.198961	nan
163.200000	7.596951	7.626286	0.406883	0.167708	0.681727	-301.515911	2704.109775	81.287818	7.416431	20.249396	30.164993	28.328740	30.910477	29.079173	30.582205	-2.904915	1.483348	0.842303	210317.030435	-0.181945	11.325091	-0.022526	0.000000	2.043756	-0.124343	-0.124337	0.000000	1.550905	9.542064	0.198934	nan
163.400000	7.596544	7.625780	0.407553	0.167513	0.680732	-299.732685	2704.079997	66.231405	7.415054	20.257871	30.167679	28.328165	30.915072	29.086069	30.585437	-2.904950	1.483641	0.842029	210574.336366	-0.185754	11.324933	-0.022367	0.000000	2.043898	-0.124340	-0.124336	0.000000	1.551276	9.536989	0.198982	nan
163.600000	7.595864	7.625338	0.405802	0.168095	0.679278	-283.482877	2704.159407	51.303056	7.414026	20.274505	30.171623	28.327877	30.918733	29.097163	30.578884	-2.904992	1.484934	0.841730	210867.600673	-0.188939	11.324722	-0.022337	0.000000	2.044236	-0.124335	-0.124336	0.000000	1.552004	9.548329	0.199075	nan
163.800000	7.595261	7.625214	0.404673	0.169317	0.675928	-264.414833	2704.238954	39.782480	7.412907	20.279918	30.173997	28.328251	30.922293	29.104801	30.568421	-2.905045	1.486307	0.841594	211159.828841	-0.187580	11.324804	-0.022379	0.000000	2.044899	-0.124334	-0.124342	0.000000	1.552241	9.556041	0.199105	nan
164.000000	7.594954	7.624968	0.402605	0.170126	0.679994	-239.033067	2704.282308	30.655505	7.411526	20.250619	30.175766	28.330630	30.930826	29.104039	30.561823	-2.905112	1.486565	0.841296	211394.503129	-0.184014	11.324964	-0.022313	0.000000	2.045213	-0.124337	-0.124346	0.000000	1.550959	9.570192	0.198941	nan
164.200000	7.594742	7.624563	0.398367	0.170197	0.685919	-175.315844	2704.412947	21.778486	7.410261	20.212610	30.177102	28.332571	30.942666	29.097147	30.562103	-2.905066	1.485083	0.841088	211539.937078	-0.181447	11.324763	-0.022369	0.000000	2.044739	-0.124341	-0.124343	0.000000	1.549295	9.598895	0.198727	nan
164.400000	7.594308	7.624342	0.394203	0.169967	0.685902	-102.219623	2704.490889	16.390856	7.409244	20.196588	30.175895	28.331088	30.954722	29.089927	30.567082	-2.904972	1.484066	0.841478	211663.544791	-0.179890	11.324687	-0.022563	0.000000	2.044470	-0.124340	-0.124338	0.000000	1.548593	9.627695	0.198637	nan
164.600000	7.593986	7.624218	0.390603	0.169083	0.687763	-86.583517	2704.418229	16.199579	7.408175	20.196520	30.172268	28.329995	30.966604	29.088496	30.571633	-2.905008	1.484306	0.841797	211863.398475	-0.180918	11.324858	-0.022602	0.000000	2.044694	-0.124339	-0.124339	0.000000	1.548590	9.653046	0.198637	nan
164.800000	7.593905	7.623947	0.386913	0.168508	0.688078	-111.756831	2704.309749	16.890204	7.406860	20.196287	30.167909	28.330926	30.976011	29.092537	30.573128	-2.905094	1.484295	0.841550	212054.889563	-0.184255	11.324623	-0.022513	0.000000	2.044895	-0.124339	-0.124342	0.000000	1.548580	9.678503	0.198636	nan
165.000000	7.593574	7.623664	0.385003	0.169343	0.682021	-122.180018	2704.276379	13.360587	7.405612	20.172669	30.164266	28.332540	30.985283	29.093718	30.573212	-2.904993	1.484404	0.841380	212237.303520	-0.187244	11.324309	-0.022471	0.000000	2.045261	-0.124341	-0.124344	0.000000	1.547545	9.691510	0.198503	nan
165.200000	7.593354	7.623496	0.384905	0.169998	0.678840	-182.039168	2704.328148	-34.239404	7.404570	20.126033	30.158945	28.333816	30.999478	29.087582	30.574920	-2.904811	1.484947	0.841354	212432.358287	-0.188537	11.324371	-0.022397	0.000000	2.045455	-0.124349	-0.124345	0.000000	1.545499	9.692474	0.198240	nan
165.400000	7.593568	7.623149	0.381862	0.169360	0.675358	-430.478771	2704.221563	-214.420355	7.403406	20.092160	30.151826	28.331471	31.011920	29.079042	30.577857	-2.904731	1.484745	0.841167	212440.108183	-0.186880	11.324508	-0.022230	0.000000	2.044716	-0.124356	-0.124342	0.000000	1.544012	9.714028	0.198050	nan
165.600000	7.593772	7.622672	0.374067	0.167993	0.666240	-754.276979	2704.079352	-508.957636	7.402032	20.081139	30.151068	28.327712	31.013479	29.075889	30.579863	-2.904757	1.483838	0.841192	212245.031287	-0.183408	11.324478	-0.022327	0.000000	2.043519	-0.124352	-0.124335	0.000000	1.543528	9.768763	0.197988	nan
165.800000	7.593546	7.622408	0.366772	0.166666	0.659570	-865.226029	2704.097934	-719.207402	7.400766	20.084138	30.158053	28.326044	31.012229	29.078596	30.580731	-2.904948	1.483338	0.841592	212127.888851	-0.181629	11.324533	-0.022781	0.000000	2.043099	-0.124344	-0.124337	0.000000	1.543660	9.820681	0.198005	nan
166.000000	7.592695	7.622117	0.366208	0.166493	0.651691	-747.419512	2704.171074	-717.606592	7.399538	20.092339	30.165266	28.327123	31.013825	29.084123	30.580792	-2.905229	1.482866	0.842029	212136.251394	-0.183269	11.324614	-0.022912	0.000000	2.043588	-0.124338	-0.124342	0.000000	1.544020	9.824491	0.198051	nan
166.200000	7.591785	7.621637	0.370445	0.167202	0.638206	-602.898570	2704.340277	-589.938944	7.398125	20.097138	30.168349	28.329507	31.013280	29.090129	30.579714	-2.905261	1.482479	0.842156	212126.454360	-0.187034	11.324386	-0.022633	0.000000	2.044142	-0.124338	-0.124342	0.000000	1.544231	9.793266	0.198078	nan
166.400000	7.591531	7.621278	0.372743	0.167453	0.631804	-522.761301	2704.522405	-463.280265	7.396823	20.104777	30.168191	28.330080	31.015432	29.092249	30.578632	-2.904988	1.482874	0.842061	212095.455727	-0.189121	11.324410	-0.022324	0.000000	2.044386	-0.124344	-0.124339	0.000000	1.544566	9.776529	0.198121	nan
166.600000	7.591581	7.621211	0.367864	0.167686	0.630649	-472.668308	2704.584299	-379.601313	7.395711	20.144515	30.165780	28.330121	31.023282	29.091162	30.579123	-2.904938	1.483158	0.842319	212072.148512	-0.186662	11.324930	-0.022187	0.000000	2.044349	-0.124347	-0.124337	0.000000	1.546310	9.812041	0.198344	nan
166.800000	7.591304	7.621234	0.358851	0.168445	0.625602	-415.062094	2704.481143	-325.542267	7.394552	20.223252	30.165662	28.328431	31.027676	29.090588	30.577272	-2.905203	1.483381	0.842683	211856.767527	-0.183472	11.325283	-0.022421	0.000000	2.044108	-0.124344	-0.124342	0.000000	1.549761	9.877678	0.198787	nan
167.000000	7.590800	7.621032	0.354456	0.168642	0.624951	-356.835571	2704.450145	-281.852045	7.393328	20.285077	30.172721	28.326299	31.023000	29.091859	30.570952	-2.905336	1.484211	0.842456	211204.614510	-0.184914	11.325104	-0.022750	0.000000	2.044081	-0.124340	-0.124346	0.000000	1.552466	9.909272	0.199134	nan
167.200000	7.590471	7.620851	0.353983	0.168438	0.625224	-320.604877	2704.664208	-241.277046	7.392101	20.313812	30.179190	28.328621	31.016747	29.094680	30.564799	-2.905269	1.485262	0.842065	210443.999466	-0.187167	11.324661	-0.022854	0.000000	2.044294	-0.124340	-0.124346	0.000000	1.553723	9.911858	0.199295	nan
167.400000	7.590267	7.620931	0.352872	0.168966	0.620259	-301.190184	2704.812559	-205.846956	7.390860	20.359295	30.176619	28.332870	31.018362	29.096650	30.563053	-2.905170	1.485956	0.841532	209771.516659	-0.184529	11.324412	-0.022718	0.000000	2.044480	-0.124346	-0.124348	0.000000	1.555710	9.919783	0.199550	nan
167.600000	7.590153	7.620980	0.346605	0.169618	0.622521	-283.582035	2704.803412	-178.617306	7.389536	20.418778	30.167966	28.334946	31.027027	29.096523	30.565938	-2.905087	1.485411	0.840750	208998.965020	-0.180721	11.324259	-0.022462	0.000000	2.044788	-0.124348	-0.124348	0.000000	1.558305	9.966106	0.199883	nan
167.800000	7.590224	7.620752	0.332253	0.169651	0.627323	-228.106197	2704.716720	-160.930025	7.388331	20.442265	30.161010	28.334114	31.034858	29.093960	30.571683	-2.905018	1.483922	0.840775	208369.570658	-0.181239	11.324034	-0.022339	0.000000	2.044935	-0.124345	-0.124346	0.000000	1.559329	10.073328	0.200014	nan
168.000000	7.590240	7.620221	0.320482	0.168924	0.623422	-121.739989	2704.647078	-149.785042	7.387183	20.436469	30.159330	28.331077	31.038778	29.091041	30.575347	-2.904970	1.483447	0.841613	207843.019378	-0.184387	11.323851	-0.022331	0.000000	2.044647	-0.124345	-0.124344	0.000000	1.559077	10.162598	0.199982	nan
168.200000	7.590168	7.619609	0.317897	0.167936	0.618945	-47.247166	2704.680960	-138.394082	7.385792	20.431767	30.161185	28.327429	31.037298	29.090603	30.573773	-2.904951	1.484142	0.841821	207295.768041	-0.185049	11.323685	-0.022224	0.000000	2.044477	-0.124350	-0.124343	0.000000	1.558872	10.181739	0.199956	nan
168.400000	7.589971	7.619249	0.315242	0.167572	0.611095	-49.257970	2704.724629	-125.508245	7.384312	20.431088	30.162829	28.326330	31.029029	29.089017	30.571468	-2.904935	1.483591	0.841304	207416.138379	-0.182771	11.323713	-0.022228	0.000000	2.044665	-0.124351	-0.124345	0.000000	1.558842	10.201656	0.199952	nan
168.600000	7.589621	7.619121	0.308168	0.167596	0.595687	-73.909488	2704.782123	-114.779957	7.382922	20.447766	30.160560	28.328251	31.021749	29.083884	30.573643	-2.904903	1.482067	0.841233	208341.860369	-0.182906	11.324044	-0.022437	0.000000	2.044812	-0.124348	-0.124342	0.000000	1.559569	10.256681	0.200045	nan
168.800000	7.589438	7.618952	0.300063	0.167369	0.585666	-72.759052	2704.799952	-107.636071	7.381710	20.482710	30.156003	28.330195	31.020024	29.078720	30.580480	-2.904887	1.482436	0.841554	209179.624320	-0.186573	11.324398	-0.022574	0.000000	2.044173	-0.124346	-0.124337	0.000000	1.561091	10.320636	0.200240	nan
169.000000	7.589322	7.618721	0.296544	0.166904	0.577021	-54.832949	2704.782419	-102.198847	7.380558	20.509733	30.154402	28.329960	31.017943	29.078314	30.586497	-2.904867	1.483781	0.841516	209699.845768	-0.187360	11.324507	-0.022448	0.000000	2.043032	-0.124343	-0.124332	0.000000	1.562268	10.348417	0.200391	nan
169.200000	7.588806	7.618380	0.299679	0.166487	0.559058	-63.402625	2704.827521	-95.974854	7.379375	20.523315	30.157108	28.327628	31.012037	29.083878	30.586945	-2.904927	1.484090	0.841215	210159.520750	-0.184286	11.324533	-0.022232	0.000000	2.042943	-0.124340	-0.124329	0.000000	1.562859	10.322942	0.200467	nan
169.400000	7.588130	7.617754	0.303958	0.166475	0.545050	-111.844460	2704.905396	-89.276774	7.378308	20.530419	30.163116	28.326592	30.999357	29.091654	30.581593	-2.905083	1.484524	0.841261	210559.198954	-0.183514	11.324674	-0.022334	0.000000	2.043922	-0.124340	-0.124335	0.000000	1.563168	10.288043	0.200507	nan
169.600000	7.587857	7.617135	0.305612	0.167452	0.538203	-167.355839	2705.011435	-84.027028	7.377269	20.542572	30.170246	28.328201	30.983111	29.096142	30.574663	-2.905109	1.485111	0.841619	210924.243692	-0.185905	11.324712	-0.022616	0.000000	2.044708	-0.124343	-0.124344	0.000000	1.563697	10.273689	0.200575	nan
169.800000	7.587755	7.617110	0.305391	0.168733	0.528958	-202.520733	2705.070554	-80.993944	7.376134	20.587465	30.173561	28.329458	30.976334	29.094448	30.570881	-2.904988	1.484879	0.841746	211166.830830	-0.186515	11.324855	-0.022738	0.000000	2.044702	-0.124344	-0.124347	0.000000	1.565649	10.275259	0.200825	nan
170.000000	7.587257	7.617376	0.306215	0.169125	0.528243	-225.072271	2705.183618	-79.784512	7.374925	20.660378	30.172605	28.329411	30.976821	29.090766	30.569125	-2.904986	1.484479	0.841866	211275.937488	-0.185207	11.325203	-0.022747	0.000000	2.044278	-0.124338	-0.124343	0.000000	1.568815	10.269421	0.201231	nan
170.200000	7.586541	7.617263	0.309476	0.169052	0.537031	-250.810752	2705.375202	-79.131450	7.373637	20.717908	30.172682	28.328367	30.972623	29.090444	30.568527	-2.905165	1.484481	0.842260	211312.948956	-0.186316	11.325227	-0.022780	0.000000	2.043746	-0.124333	-0.124341	0.000000	1.571310	10.243625	0.201551	nan
170.400000	7.586112	7.616925	0.312509	0.169331	0.541328	-277.448524	2705.481038	-77.789250	7.372301	20.739054	30.174764	28.327796	30.965472	29.094842	30.568868	-2.905212	1.484940	0.842096	211345.915440	-0.187210	11.324947	-0.022732	0.000000	2.043549	-0.124335	-0.124345	0.000000	1.572226	10.219071	0.201669	nan
170.600000	7.585909	7.616590	0.311305	0.170098	0.550429	-292.867407	2705.622988	-75.190801	7.370993	20.733166	30.174891	28.330073	30.959473	29.099753	30.568311	-2.905112	1.485394	0.841350	211454.531073	-0.183945	11.324793	-0.022622	0.000000	2.044656	-0.124340	-0.124346	0.000000	1.571971	10.227637	0.201636	nan
170.800000	7.585694	7.616426	0.305770	0.170459	0.567993	-287.395393	2705.721626	-71.530726	7.369821	20.708598	30.170317	28.332491	30.952501	29.099085	30.567589	-2.905087	1.485474	0.841200	211534.073167	-0.181192	11.324884	-0.022552	0.000000	2.046045	-0.124344	-0.124348	0.000000	1.570906	10.270567	0.201499	nan
171.000000	7.585436	7.616473	0.302062	0.169860	0.578626	-268.430057	2705.663858	-67.578586	7.368662	20.674171	30.162268	28.331363	30.948887	29.092259	30.569261	-2.905008	1.485248	0.841557	211540.302677	-0.182804	11.325159	-0.022393	0.000000	2.045940	-0.124349	-0.124350	0.000000	1.569413	10.300051	0.201308	nan
171.200000	7.585511	7.616407	0.304058	0.169236	0.587367	-259.577440	2705.542452	-63.168344	7.367413	20.643817	30.156511	28.328279	30.951095	29.084525	30.574909	-2.904748	1.484589	0.841937	211550.139756	-0.185014	11.325407	-0.022302	0.000000	2.044830	-0.124351	-0.124344	0.000000	1.568096	10.284611	0.201139	nan
171.400000	7.586107	7.616183	0.306652	0.168722	0.599683	-268.084119	2705.456639	-58.456100	7.366177	20.628578	30.155799	28.326296	30.950675	29.080953	30.580044	-2.904685	1.483558	0.842311	211425.178018	-0.185427	11.325311	-0.022388	0.000000	2.044009	-0.124351	-0.124341	0.000000	1.567435	10.263883	0.201054	nan
171.600000	7.586309	7.615663	0.304563	0.168004	0.603055	-272.093442	2705.546687	-54.627525	7.364923	20.625178	30.159056	28.325665	30.941658	29.080169	30.579315	-2.904903	1.483169	0.842077	211082.324600	-0.186512	11.325012	-0.022484	0.000000	2.043860	-0.124349	-0.124343	0.000000	1.567287	10.279148	0.201035	nan
171.800000	7.585706	7.615015	0.299071	0.167498	0.602354	-252.566799	2705.719935	-51.446850	7.363616	20.620684	30.163318	28.327147	30.930140	29.080581	30.576423	-2.904923	1.483866	0.841481	210798.984970	-0.188038	11.324995	-0.022579	0.000000	2.043972	-0.124346	-0.124345	0.000000	1.567092	10.321381	0.201010	nan
172.000000	7.585091	7.614806	0.293097	0.167475	0.602407	-210.647647	2705.824096	-48.056226	7.362216	20.603203	30.162713	28.329778	30.925044	29.082496	30.578390	-2.904886	1.484003	0.841487	210684.122554	-0.186880	11.325592	-0.022613	0.000000	2.044066	-0.124344	-0.124345	0.000000	1.566332	10.369112	0.200913	nan
172.200000	7.584872	7.614606	0.287511	0.167537	0.591107	-160.764636	2705.754944	-44.563891	7.360907	20.569716	30.158891	28.328783	30.926119	29.084227	30.584579	-2.904948	1.483694	0.841855	210624.673461	-0.183541	11.326502	-0.022479	0.000000	2.044190	-0.124342	-0.124342	0.000000	1.564877	10.414784	0.200726	nan
172.400000	7.584856	7.614055	0.282433	0.167244	0.576348	-125.531142	2705.605605	-41.410317	7.359855	20.541316	30.159271	28.325186	30.925701	29.085660	30.588532	-2.904889	1.484194	0.841998	210585.664072	-0.183208	11.326956	-0.022414	0.000000	2.044115	-0.124342	-0.124338	0.000000	1.563642	10.455894	0.200568	nan
