***Resultados da Análise***
Data do teste experimental: 2025/02/25
Data tratamento: 16/05/2025
Arquivo Original: example/ID4
Coluna Critério: J Água
Tamanho Mínimo da Janela: 100.0 segundos
Tamanho Máximo da Janela: 150.0 segundos
Tamanho Ótimo da Janela: 100.0 segundos
Média da Janela: 0.2000
Desvio Padrão: 0.0007
Tempo Inicial: 171.20 segundos
Tempo Final: 271.20 segundos
Número de Pontos: 501
***Dados da Janela***
***End_of_Header***
X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa	PDT-M-0101B-10kPa	PDT-M-0101C-3kPa	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Água	Comment
184.800000	7.569111	7.597986	0.308560	0.167105	0.529707	-258.290592	2706.234529	-64.433337	7.283385	20.447428	30.162972	28.328040	30.958210	29.079355	30.583507	-2.904876	1.484531	0.842841	212382.806807	-0.184961	11.337016	-0.022371	0.000000	2.043765	-0.124346	-0.124341	0.000000	1.559554	10.237984	0.200043	nan
185.000000	7.568390	7.597680	0.313326	0.167088	0.537452	-295.221216	2706.281113	-61.596198	7.281911	20.459365	30.165476	28.328858	30.956288	29.078259	30.585638	-2.904952	1.483978	0.842533	212368.029773	-0.189612	11.337126	-0.022512	0.000000	2.043135	-0.124339	-0.124338	0.000000	1.560074	10.200462	0.200110	nan
185.200000	7.568135	7.597522	0.314375	0.167103	0.545286	-318.043457	2706.317899	-59.973632	7.280632	20.495119	30.168870	28.329812	30.950385	29.086675	30.585526	-2.905089	1.484580	0.842478	212359.507084	-0.190973	11.337547	-0.022696	0.000000	2.043282	-0.124336	-0.124336	0.000000	1.561632	10.192277	0.200310	nan
185.400000	7.567794	7.597229	0.310721	0.167878	0.562081	-313.957974	2706.292646	-59.944576	7.279637	20.527279	30.173832	28.330578	30.941577	29.097589	30.582696	-2.905191	1.485613	0.842202	212328.524786	-0.189866	11.337750	-0.022876	0.000000	2.043844	-0.124336	-0.124342	0.000000	1.563032	10.220212	0.200489	nan
185.600000	7.566931	7.596872	0.305695	0.168739	0.576486	-299.832680	2706.274003	-60.721693	7.278655	20.543766	30.177901	28.332415	30.933778	29.101004	30.577269	-2.905101	1.485467	0.842185	212324.642765	-0.188933	11.337758	-0.023140	0.000000	2.044875	-0.124338	-0.124347	0.000000	1.563749	10.258817	0.200581	nan
185.800000	7.566587	7.596917	0.303585	0.168834	0.585582	-289.572578	2706.288489	-60.666072	7.277399	20.550677	30.176328	28.332524	30.929965	29.097532	30.573299	-2.905011	1.486273	0.842082	212340.339974	-0.188005	11.337939	-0.023275	0.000000	2.045463	-0.124343	-0.124348	0.000000	1.564049	10.275513	0.200620	nan
186.000000	7.566741	7.596829	0.301494	0.168809	0.600441	-279.171089	2706.183618	-59.556977	7.276033	20.550769	30.171545	28.328527	30.929527	29.092317	30.570985	-2.905045	1.487292	0.841462	212254.081522	-0.186841	11.338123	-0.023111	0.000000	2.044559	-0.124348	-0.124349	0.000000	1.564053	10.292215	0.200620	nan
186.200000	7.566445	7.596234	0.298223	0.169206	0.609946	-261.216637	2706.183104	-58.435727	7.274747	20.512920	30.170070	28.326188	30.927771	29.090525	30.570301	-2.905010	1.485677	0.841100	212146.636419	-0.186395	11.338076	-0.022891	0.000000	2.043591	-0.124346	-0.124348	0.000000	1.562407	10.317423	0.200409	nan
186.400000	7.565891	7.595833	0.296151	0.169258	0.608132	-244.164151	2706.370395	-57.307770	7.273502	20.426747	30.172833	28.327708	30.924410	29.092497	30.572741	-2.905054	1.484269	0.841224	212164.846036	-0.185423	11.338102	-0.022836	0.000000	2.043860	-0.124341	-0.124347	0.000000	1.558653	10.333287	0.199928	nan
186.600000	7.565465	7.595692	0.293789	0.168988	0.606473	-233.421769	2706.482455	-56.218951	7.272325	20.364520	30.174178	28.329684	30.920411	29.094299	30.574798	-2.905309	1.484989	0.841550	212235.028340	-0.182583	11.338366	-0.022691	0.000000	2.044721	-0.124341	-0.124347	0.000000	1.555938	10.352028	0.199579	nan
186.800000	7.565141	7.595576	0.292103	0.169017	0.597538	-217.195836	2706.447737	-55.262210	7.271161	20.354482	30.170713	28.329653	30.918128	29.092847	30.576269	-2.905242	1.485170	0.841611	212232.422963	-0.180374	11.338553	-0.022507	0.000000	2.045189	-0.124347	-0.124348	0.000000	1.555499	10.365490	0.199523	nan
187.000000	7.565251	7.595618	0.293430	0.168638	0.580024	-201.432020	2706.334977	-54.255494	7.269850	20.357156	30.163003	28.329353	30.920202	29.087797	30.580899	-2.904830	1.484423	0.841097	212125.078445	-0.180769	11.338559	-0.022505	0.000000	2.045137	-0.124353	-0.124346	0.000000	1.555616	10.354994	0.199538	nan
187.200000	7.565482	7.595270	0.293509	0.167778	0.567843	-205.232831	2706.251304	-53.570057	7.268608	20.357115	30.154988	28.329929	30.922593	29.081479	30.587073	-2.904758	1.484003	0.841049	211995.559125	-0.182138	11.338577	-0.022477	0.000000	2.044642	-0.124352	-0.124341	0.000000	1.555614	10.354020	0.199538	nan
187.400000	7.565455	7.594340	0.289705	0.167482	0.554912	-212.516105	2706.143292	-55.034973	7.267534	20.390021	30.154281	28.327907	30.919821	29.077888	30.589663	-2.904920	1.483546	0.841758	211878.683898	-0.183422	11.338575	-0.022391	0.000000	2.043742	-0.124350	-0.124338	0.000000	1.557051	10.383416	0.199722	nan
187.600000	7.565359	7.593779	0.285979	0.167997	0.538008	-194.055413	2706.111493	-59.521390	7.266207	20.468872	30.160618	28.325946	30.912250	29.078572	30.586924	-2.904951	1.483344	0.842399	211733.097215	-0.185193	11.338777	-0.022263	0.000000	2.043401	-0.124347	-0.124338	0.000000	1.560489	10.412829	0.200163	nan
187.800000	7.564794	7.593842	0.284854	0.168303	0.528673	-157.500944	2706.253035	-64.328465	7.264655	20.527421	30.166335	28.327780	30.903681	29.081369	30.582811	-2.904992	1.483893	0.842699	211592.598064	-0.187209	11.339356	-0.022255	0.000000	2.043727	-0.124343	-0.124339	0.000000	1.563038	10.422190	0.200490	nan
188.000000	7.563966	7.593862	0.284050	0.167829	0.520988	-156.848608	2706.271031	-68.788405	7.263355	20.539290	30.167619	28.329121	30.898737	29.084059	30.581977	-2.905089	1.484607	0.843052	211473.146257	-0.188983	11.339782	-0.022459	0.000000	2.043770	-0.124344	-0.124340	0.000000	1.563554	10.428920	0.200556	nan
188.200000	7.563807	7.593456	0.280916	0.167694	0.511250	-252.998132	2706.163654	-101.229192	7.262232	20.538479	30.166366	28.328204	30.897253	29.086136	30.585187	-2.905057	1.485389	0.843405	211370.428856	-0.190186	11.339746	-0.022557	0.000000	2.043669	-0.124345	-0.124338	0.000000	1.563519	10.453903	0.200552	nan
188.400000	7.564274	7.592855	0.277409	0.167846	0.513645	-438.307228	2706.130882	-215.872749	7.260908	20.533791	30.167223	28.327201	30.892724	29.088796	30.588118	-2.905008	1.485541	0.843072	211228.780105	-0.190448	11.339514	-0.022804	0.000000	2.043851	-0.124344	-0.124339	0.000000	1.563315	10.481539	0.200526	nan
188.600000	7.564352	7.592457	0.277140	0.167600	0.520152	-633.429612	2706.218921	-399.546923	7.259670	20.544616	30.173006	28.327506	30.883702	29.093890	30.584003	-2.905191	1.484403	0.842628	211025.216355	-0.189174	11.339609	-0.023151	0.000000	2.043939	-0.124342	-0.124344	0.000000	1.563786	10.483029	0.200586	nan
188.800000	7.563718	7.592410	0.279042	0.168213	0.519722	-722.144604	2706.404820	-532.181396	7.258779	20.586081	30.180473	28.329419	30.877221	29.099432	30.574248	-2.905395	1.483869	0.842751	210837.226141	-0.186337	11.340169	-0.022991	0.000000	2.043922	-0.124341	-0.124348	0.000000	1.565588	10.467602	0.200817	nan
189.000000	7.562972	7.592450	0.282819	0.169691	0.526586	-643.741163	2706.576041	-512.666288	7.257629	20.621948	30.183808	28.331276	30.876889	29.100214	30.567784	-2.905408	1.484360	0.842795	210557.145600	-0.183773	11.340557	-0.022684	0.000000	2.044521	-0.124344	-0.124350	0.000000	1.567147	10.437099	0.201017	nan
189.200000	7.562427	7.592211	0.288496	0.170336	0.536159	-485.079391	2706.714189	-366.432606	7.256189	20.630120	30.181511	28.331600	30.880846	29.095722	30.568963	-2.905374	1.484459	0.842450	210182.375760	-0.181797	11.340526	-0.022725	0.000000	2.045267	-0.124347	-0.124350	0.000000	1.567501	10.390906	0.201063	nan
189.400000	7.562179	7.591947	0.297211	0.169765	0.538771	-353.800359	2706.727279	-184.279505	7.255066	20.618746	30.176425	28.331009	30.886521	29.090614	30.575535	-2.905302	1.484629	0.842154	209507.394343	-0.179918	11.340378	-0.022801	0.000000	2.044531	-0.124345	-0.124346	0.000000	1.567008	10.320832	0.200999	nan
189.600000	7.562113	7.591724	0.311068	0.169188	0.549435	-302.657713	2706.576599	-31.323880	7.254093	20.601908	30.172112	28.329826	30.888594	29.088984	30.581918	-2.905102	1.484952	0.842092	208441.150440	-0.179542	11.340295	-0.022723	0.000000	2.043330	-0.124348	-0.124340	0.000000	1.566276	10.211480	0.200906	nan
189.800000	7.561963	7.591351	0.323970	0.169286	0.564930	-341.262655	2706.397131	62.962209	7.252913	20.577522	30.169262	28.328359	30.887625	29.091496	30.583837	-2.904899	1.484726	0.842280	207585.737760	-0.181306	11.340550	-0.022631	0.000000	2.043759	-0.124350	-0.124340	0.000000	1.565217	10.111740	0.200770	nan
190.000000	7.561881	7.591154	0.330568	0.169413	0.574369	-400.725721	2706.250930	102.172405	7.251649	20.542256	30.166761	28.327938	30.882233	29.093685	30.582515	-2.904833	1.484182	0.842233	206897.535882	-0.184191	11.340848	-0.022472	0.000000	2.044761	-0.124347	-0.124344	0.000000	1.563683	10.061454	0.200573	nan
190.200000	7.561859	7.591272	0.333184	0.169513	0.590370	-415.276338	2706.228156	112.647078	7.250369	20.522182	30.163811	28.327617	30.872801	29.089205	30.582773	-2.904847	1.484380	0.841707	206221.273785	-0.185730	11.340703	-0.022298	0.000000	2.044895	-0.124347	-0.124344	0.000000	1.562810	10.041405	0.200461	nan
190.400000	7.561535	7.591481	0.338369	0.169416	0.609253	-400.819041	2706.331059	116.039503	7.249123	20.519939	30.161415	28.326966	30.871366	29.080588	30.585755	-2.904765	1.484999	0.841606	206207.691554	-0.184690	11.340457	-0.022161	0.000000	2.044521	-0.124350	-0.124338	0.000000	1.562712	10.002496	0.200448	nan
190.600000	7.561230	7.591520	0.348461	0.168856	0.619402	-404.702319	2706.343224	119.000984	7.247923	20.518978	30.159394	28.327001	30.877104	29.075948	30.588238	-2.904681	1.484919	0.842102	206887.579435	-0.183941	11.340337	-0.022116	0.000000	2.044124	-0.124353	-0.124334	0.000000	1.562670	9.927737	0.200443	nan
190.800000	7.561334	7.591086	0.357130	0.168229	0.634300	-424.838847	2706.147544	118.949508	7.246566	20.519485	30.160379	28.326808	30.879674	29.077219	30.589863	-2.904775	1.484701	0.842401	207548.372684	-0.185753	11.340103	-0.022333	0.000000	2.043246	-0.124348	-0.124335	0.000000	1.562692	9.863680	0.200446	nan
191.000000	7.561227	7.590239	0.359615	0.167702	0.652243	-429.608692	2706.040155	114.647687	7.245279	20.537599	30.167967	28.327776	30.875925	29.082220	30.591135	-2.904839	1.484619	0.842458	208165.785278	-0.188505	11.339770	-0.022689	0.000000	2.042682	-0.124340	-0.124335	0.000000	1.563481	9.844231	0.200547	nan
191.200000	7.560570	7.589630	0.359823	0.167695	0.659797	-409.997957	2706.079107	107.434014	7.244229	20.574425	30.174610	28.330260	30.869435	29.088864	30.591190	-2.904835	1.484792	0.842402	208862.927125	-0.189896	11.339931	-0.022837	0.000000	2.043780	-0.124339	-0.124338	0.000000	1.565082	9.841869	0.200752	nan
191.400000	7.560133	7.589461	0.363358	0.168368	0.666960	-387.687608	2705.954447	97.958066	7.243018	20.598109	30.175512	28.330320	30.862965	29.092534	30.590053	-2.904909	1.485235	0.842026	209484.973360	-0.189651	11.340742	-0.022482	0.000000	2.044899	-0.124342	-0.124345	0.000000	1.566111	9.816643	0.200884	nan
191.600000	7.560132	7.589432	0.368401	0.169282	0.672270	-383.100005	2705.829090	87.851532	7.241633	20.600484	30.175002	28.329589	30.864509	29.092216	30.588013	-2.904869	1.485560	0.841907	210085.989753	-0.188797	11.341358	-0.022068	0.000000	2.044615	-0.124340	-0.124345	0.000000	1.566214	9.781026	0.200898	nan
191.800000	7.560007	7.589438	0.371424	0.169897	0.667729	-380.468953	2705.811015	79.355256	7.240244	20.600482	30.176426	28.329926	30.876785	29.092609	30.584947	-2.904838	1.486072	0.842553	210533.444194	-0.187911	11.341451	-0.022176	0.000000	2.044053	-0.124336	-0.124339	0.000000	1.566214	9.759929	0.200898	nan
192.000000	7.559476	7.589135	0.371549	0.169873	0.666442	-363.242735	2705.765811	72.861638	7.238778	20.590476	30.180450	28.329365	30.884871	29.094223	30.580112	-2.905088	1.486419	0.842983	210877.308810	-0.186100	11.341380	-0.022509	0.000000	2.043972	-0.124337	-0.124339	0.000000	1.565779	9.758906	0.200842	nan
192.200000	7.558827	7.588435	0.371759	0.169514	0.665804	-336.973113	2705.719247	67.828176	7.237559	20.539474	30.186075	28.329566	30.885844	29.095205	30.573669	-2.905300	1.485877	0.842347	211235.255099	-0.183139	11.341180	-0.022757	0.000000	2.044121	-0.124342	-0.124346	0.000000	1.563562	9.756467	0.200557	nan
192.400000	7.558542	7.587980	0.375285	0.169468	0.656546	-318.450850	2705.699542	64.028905	7.236534	20.469140	30.187589	28.332316	30.889797	29.094944	30.568977	-2.905235	1.484797	0.841915	211541.598463	-0.181083	11.341095	-0.022811	0.000000	2.044499	-0.124342	-0.124352	0.000000	1.560500	9.730897	0.200165	nan
192.600000	7.558390	7.588064	0.379528	0.169816	0.650143	-313.724844	2705.657818	61.172559	7.235253	20.434165	30.180957	28.334293	30.901989	29.093898	30.571066	-2.905096	1.484517	0.842416	211813.855522	-0.181356	11.341490	-0.022578	0.000000	2.045047	-0.124338	-0.124350	0.000000	1.558976	9.701714	0.199969	nan
192.800000	7.558021	7.588067	0.380580	0.170108	0.647293	-308.971169	2705.443371	58.635369	7.233894	20.430154	30.171830	28.331781	30.916954	29.091634	30.579845	-2.904973	1.484534	0.842583	212011.312190	-0.184476	11.341835	-0.022362	0.000000	2.045347	-0.124343	-0.124347	0.000000	1.558801	9.695175	0.199947	nan
193.000000	7.557658	7.587701	0.378832	0.170143	0.640463	-291.480595	2705.181139	54.835099	7.232658	20.435680	30.165319	28.328084	30.927458	29.087364	30.586989	-2.904863	1.483857	0.842126	212165.280159	-0.188995	11.341671	-0.022373	0.000000	2.045097	-0.124348	-0.124347	0.000000	1.559042	9.707375	0.199978	nan
193.200000	7.557485	7.587378	0.379879	0.169889	0.638217	-268.992918	2705.125094	50.220347	7.231533	20.435852	30.164098	28.327555	30.932507	29.084637	30.587119	-2.904903	1.483713	0.841999	212298.999166	-0.190822	11.341478	-0.022357	0.000000	2.044504	-0.124346	-0.124344	0.000000	1.559050	9.699655	0.199979	nan
193.400000	7.557415	7.587051	0.383879	0.169166	0.642459	-256.050946	2705.153787	46.161137	7.230426	20.409904	30.166848	28.328700	30.936202	29.084831	30.584608	-2.905060	1.484193	0.842433	212351.100452	-0.188439	11.341521	-0.022314	0.000000	2.044049	-0.124346	-0.124340	0.000000	1.557918	9.671359	0.199833	nan
193.600000	7.557166	7.586574	0.383839	0.168845	0.643498	-236.832459	2705.075002	40.055793	7.229220	20.373931	30.167313	28.328897	30.945108	29.083627	30.584374	-2.905064	1.484320	0.842836	212354.223685	-0.184105	11.341607	-0.022379	0.000000	2.043924	-0.124348	-0.124339	0.000000	1.556349	9.671452	0.199632	nan
193.800000	7.557086	7.586324	0.375277	0.169292	0.648072	-194.257067	2704.889538	30.528406	7.227871	20.355482	30.164599	28.328292	30.957416	29.079894	30.588506	-2.904926	1.483954	0.843097	212323.463711	-0.181228	11.341797	-0.022363	0.000000	2.043921	-0.124347	-0.124340	0.000000	1.555543	9.731978	0.199529	nan
194.000000	7.557520	7.586332	0.363242	0.168805	0.658374	-152.346818	2704.639003	21.545592	7.226477	20.349508	30.162724	28.328132	30.967030	29.077925	30.594964	-2.904808	1.483868	0.843165	212178.539239	-0.181454	11.342147	-0.022277	0.000000	2.043735	-0.124345	-0.124337	0.000000	1.555282	9.818552	0.199495	nan
194.200000	7.557538	7.586089	0.358584	0.167826	0.660690	-145.137299	2704.453788	11.771434	7.225359	20.352529	30.164950	28.329757	30.971626	29.081000	30.596962	-2.904786	1.484265	0.843109	211969.147798	-0.184129	11.342422	-0.022302	0.000000	2.043458	-0.124346	-0.124334	0.000000	1.555414	9.852283	0.199512	nan
194.400000	7.556846	7.585531	0.360831	0.167899	0.659453	-208.654220	2704.401707	-24.226196	7.224268	20.372692	30.170022	28.331412	30.971725	29.088480	30.592380	-2.904925	1.484087	0.843134	211830.114715	-0.188330	11.342398	-0.022440	0.000000	2.043526	-0.124343	-0.124338	0.000000	1.556294	9.835295	0.199625	nan
194.600000	7.556048	7.585076	0.361476	0.168523	0.659591	-393.579207	2704.437862	-141.610488	7.222998	20.393224	30.174604	28.330595	30.970660	29.095880	30.584850	-2.905246	1.483798	0.843013	211765.870168	-0.191354	11.342388	-0.022632	0.000000	2.044310	-0.124340	-0.124343	0.000000	1.557190	9.830099	0.199740	nan
194.800000	7.555496	7.584822	0.356499	0.168827	0.654070	-708.165798	2704.557351	-401.193305	7.221785	20.395796	30.178306	28.330028	30.972527	29.097798	30.578678	-2.905483	1.484543	0.843001	211684.242803	-0.190822	11.342673	-0.022822	0.000000	2.044945	-0.124340	-0.124344	0.000000	1.557303	9.866209	0.199755	nan
195.000000	7.555082	7.584535	0.348979	0.169106	0.647711	-987.330310	2704.671116	-730.339513	7.220542	20.384679	30.180777	28.330154	30.977300	29.093495	30.577182	-2.905362	1.485343	0.842840	211505.474952	-0.187798	11.342973	-0.022859	0.000000	2.044438	-0.124345	-0.124343	0.000000	1.556818	9.921311	0.199692	nan
195.200000	7.554670	7.584357	0.346209	0.169601	0.641582	-1029.368978	2704.690406	-914.857492	7.219327	20.372785	30.179594	28.329325	30.987039	29.089079	30.578516	-2.905204	1.484903	0.842345	211311.033198	-0.184160	11.343272	-0.022763	0.000000	2.043817	-0.124347	-0.124344	0.000000	1.556298	9.942136	0.199626	nan
195.400000	7.554507	7.584394	0.348677	0.170003	0.628593	-897.666680	2704.692282	-883.005962	7.218149	20.366975	30.176759	28.329411	30.999083	29.092177	30.579778	-2.905340	1.484295	0.842101	210769.146887	-0.181004	11.343515	-0.022743	0.000000	2.043750	-0.124344	-0.124348	0.000000	1.556045	9.924589	0.199593	nan
195.600000	7.554272	7.584339	0.350778	0.170333	0.615279	-763.410339	2704.775022	-752.388393	7.216876	20.378750	30.176729	28.331199	31.004603	29.099462	30.578823	-2.905491	1.484683	0.842013	209675.707624	-0.180159	11.343417	-0.022795	0.000000	2.043920	-0.124342	-0.124351	0.000000	1.556559	9.909116	0.199659	nan
195.800000	7.553711	7.584120	0.352501	0.170259	0.609407	-675.016291	2704.931858	-623.768920	7.215667	20.417781	30.176474	28.333425	31.007839	29.101008	30.575060	-2.905297	1.484459	0.842017	208856.412452	-0.183589	11.343155	-0.022782	0.000000	2.044666	-0.124341	-0.124351	0.000000	1.558262	9.896038	0.199878	nan
196.000000	7.553489	7.584023	0.357540	0.169989	0.603283	-620.916109	2705.068893	-519.975295	7.214440	20.449723	30.171295	28.333575	31.015983	29.094593	30.574429	-2.905064	1.483247	0.842103	208649.480765	-0.187995	11.343079	-0.022562	0.000000	2.045568	-0.124346	-0.124348	0.000000	1.559654	9.859372	0.200056	nan
196.200000	7.553786	7.584243	0.363554	0.169666	0.596950	-584.449817	2705.017535	-433.133547	7.213094	20.447305	30.164700	28.329874	31.023783	29.084649	30.578265	-2.905020	1.483016	0.842388	208595.833875	-0.187925	11.343211	-0.022184	0.000000	2.045210	-0.124354	-0.124344	0.000000	1.559549	9.816612	0.200043	nan
196.400000	7.553831	7.584135	0.365139	0.168911	0.599269	-545.318465	2704.977019	-359.019696	7.211845	20.432920	30.162798	28.325673	31.025038	29.078290	30.582916	-2.904901	1.483749	0.842860	208522.432915	-0.183958	11.343098	-0.022073	0.000000	2.043869	-0.124353	-0.124340	0.000000	1.558922	9.805169	0.199962	nan
196.600000	7.553455	7.583467	0.359922	0.167981	0.604501	-491.410356	2705.156940	-298.565524	7.210587	20.426894	30.165165	28.324815	31.023772	29.079190	30.587838	-2.904854	1.483747	0.842908	208509.190802	-0.180932	11.342606	-0.022319	0.000000	2.043489	-0.124348	-0.124340	0.000000	1.558659	9.841593	0.199929	nan
196.800000	7.553262	7.583006	0.353787	0.167716	0.610707	-433.429152	2705.284756	-250.831196	7.209254	20.427190	30.167662	28.326559	31.021079	29.083214	30.591370	-2.905052	1.482984	0.842531	208530.243828	-0.181474	11.342241	-0.022504	0.000000	2.044242	-0.124347	-0.124343	0.000000	1.558672	9.885208	0.199930	nan
197.000000	7.553216	7.582815	0.353508	0.168105	0.623252	-392.898221	2705.337668	-212.335676	7.208019	20.426611	30.167876	28.329089	31.017469	29.086138	30.592452	-2.905088	1.483119	0.842028	208456.848070	-0.185186	11.342318	-0.022434	0.000000	2.044658	-0.124347	-0.124342	0.000000	1.558647	9.886892	0.199927	nan
197.200000	7.553120	7.582616	0.353943	0.168348	0.633738	-370.020947	2705.419963	-180.828444	7.206707	20.422527	30.166526	28.330967	31.018737	29.087810	30.593626	-2.904747	1.483789	0.841801	208308.545972	-0.189980	11.342791	-0.022304	0.000000	2.044490	-0.124347	-0.124339	0.000000	1.558469	9.883875	0.199904	nan
197.400000	7.552980	7.582279	0.349258	0.168723	0.639603	-347.601466	2705.405368	-156.220909	7.205343	20.424255	30.165654	28.330658	31.020955	29.087949	30.595559	-2.904595	1.484018	0.842193	208153.796494	-0.191535	11.343364	-0.022383	0.000000	2.044225	-0.124346	-0.124336	0.000000	1.558544	9.918405	0.199914	nan
197.600000	7.552655	7.581705	0.337628	0.169071	0.648550	-299.974079	2705.287336	-139.305659	7.204234	20.436236	30.169648	28.327081	31.018466	29.087887	30.594853	-2.904847	1.484202	0.842598	207999.199604	-0.188977	11.343543	-0.022658	0.000000	2.043749	-0.124343	-0.124336	0.000000	1.559066	10.004195	0.199981	nan
197.800000	7.552208	7.581192	0.324073	0.168874	0.651156	-213.858859	2705.313377	-128.375996	7.203284	20.447682	30.180741	28.324714	31.012550	29.090412	30.589194	-2.905100	1.484574	0.842366	208065.808389	-0.185829	11.343437	-0.022872	0.000000	2.043451	-0.124340	-0.124337	0.000000	1.559565	10.105830	0.200045	nan
198.000000	7.551587	7.581048	0.317294	0.168822	0.642819	-134.595968	2705.607261	-118.589011	7.202222	20.441488	30.190442	28.327722	31.007409	29.094842	30.581121	-2.905256	1.485411	0.842179	208571.814368	-0.183497	11.343639	-0.022929	0.000000	2.043682	-0.124340	-0.124341	0.000000	1.559295	10.157592	0.200010	nan
198.200000	7.550993	7.581259	0.313796	0.169355	0.634948	-108.133090	2705.825822	-108.488069	7.201038	20.412152	30.190150	28.331186	31.007227	29.097903	30.576893	-2.905327	1.485850	0.842481	209184.057784	-0.181660	11.343998	-0.022925	0.000000	2.043921	-0.124339	-0.124348	0.000000	1.558016	10.185094	0.199846	nan
198.400000	7.550726	7.581328	0.308184	0.170174	0.621135	-109.178985	2705.800561	-100.886837	7.199798	20.385809	30.182806	28.331902	31.011321	29.097623	30.579058	-2.905306	1.485298	0.842504	209610.425807	-0.180572	11.344143	-0.022922	0.000000	2.044152	-0.124339	-0.124350	0.000000	1.556867	10.229129	0.199699	nan
198.600000	7.550685	7.581095	0.300948	0.170488	0.598910	-94.124583	2705.789773	-96.559834	7.198542	20.380902	30.176403	28.331687	31.014167	29.095399	30.584401	-2.905216	1.485066	0.842332	209973.241804	-0.181855	11.344090	-0.022911	0.000000	2.044332	-0.124341	-0.124348	0.000000	1.556653	10.285820	0.199671	nan
198.800000	7.550591	7.580809	0.297720	0.169729	0.580710	-68.282107	2705.840671	-91.699604	7.197134	20.392228	30.174800	28.331009	31.012514	29.094433	30.585907	-2.905103	1.484951	0.842336	210273.884225	-0.186286	11.343905	-0.022837	0.000000	2.044342	-0.124345	-0.124346	0.000000	1.557147	10.310866	0.199735	nan
199.000000	7.550283	7.580346	0.302833	0.169183	0.559610	-75.335846	2705.859646	-83.081827	7.195708	20.405919	30.176848	28.328972	31.010435	29.095240	30.580425	-2.905070	1.484398	0.842113	210508.545490	-0.190377	11.343685	-0.022615	0.000000	2.044578	-0.124346	-0.124348	0.000000	1.557744	10.269639	0.199811	nan
199.200000	7.549848	7.579928	0.309908	0.169601	0.534937	-125.300682	2705.935219	-72.594542	7.194554	20.420990	30.177891	28.327844	31.009205	29.093547	30.574329	-2.905050	1.484188	0.841721	210700.164251	-0.190778	11.343573	-0.022496	0.000000	2.045006	-0.124345	-0.124348	0.000000	1.558402	10.213546	0.199895	nan
199.400000	7.549639	7.579774	0.314451	0.169762	0.523772	-178.896923	2706.048929	-63.889351	7.193464	20.443585	30.174740	28.330393	31.006133	29.086790	30.574827	-2.905041	1.484385	0.841726	210883.987143	-0.187672	11.343823	-0.022665	0.000000	2.045470	-0.124348	-0.124344	0.000000	1.559387	10.178088	0.200022	nan
199.600000	7.549821	7.579696	0.316458	0.169173	0.522034	-212.557251	2705.968275	-58.157495	7.192388	20.451257	30.169957	28.332758	31.002930	29.078756	30.583372	-2.905015	1.484126	0.842039	211065.111616	-0.183509	11.344275	-0.022649	0.000000	2.045084	-0.124352	-0.124342	0.000000	1.559721	10.162687	0.200065	nan
199.800000	7.549886	7.579687	0.317484	0.168642	0.520493	-231.325562	2705.769742	-54.425449	7.191270	20.439347	30.166492	28.331928	30.998745	29.075437	30.594539	-2.904889	1.483219	0.842122	211152.620378	-0.181478	11.344448	-0.022379	0.000000	2.043609	-0.124353	-0.124340	0.000000	1.559202	10.154800	0.199998	nan
200.000000	7.549567	7.579407	0.321907	0.168714	0.529470	-254.617329	2705.722440	-51.265165	7.189958	20.432779	30.165653	28.330004	30.992406	29.078538	30.599868	-2.904905	1.483011	0.842374	211272.397240	-0.182174	11.344476	-0.022417	0.000000	2.043088	-0.124350	-0.124339	0.000000	1.558916	10.120361	0.199961	nan
200.200000	7.549292	7.578681	0.329252	0.168454	0.546083	-296.465881	2705.799612	-48.213598	7.188624	20.438134	30.168423	28.328573	30.984099	29.085114	30.596618	-2.904996	1.483469	0.842952	211463.764830	-0.184362	11.344458	-0.022737	0.000000	2.044032	-0.124347	-0.124342	0.000000	1.559149	10.063325	0.199991	nan
200.400000	7.549395	7.577944	0.334932	0.168105	0.559562	-339.235004	2705.871008	-46.231117	7.187450	20.446058	30.172642	28.327119	30.974169	29.088723	30.591409	-2.905020	1.483749	0.842911	211581.089246	-0.187068	11.344359	-0.022786	0.000000	2.044825	-0.124348	-0.124345	0.000000	1.559495	10.019256	0.200036	nan
200.600000	7.549473	7.577425	0.335912	0.168371	0.582592	-357.225266	2705.886170	-46.114077	7.186296	20.451982	30.176159	28.325852	30.968975	29.086558	30.590175	-2.905029	1.483961	0.842339	211604.588764	-0.189360	11.344612	-0.022635	0.000000	2.044734	-0.124347	-0.124339	0.000000	1.559753	10.011396	0.200069	nan
