***Resultados da Análise***
Data do teste experimental: 2025/05/14
Data tratamento: 23/05/2025
Arquivo Original: example/FSC2_Agua_Ar_Downward_45_graus/ID15
Coluna Critério: Densitometro
Tamanho Mínimo da Janela: 100.0 segundos
Tamanho Máximo da Janela: 200.0 segundos
Tamanho Ótimo da Janela: 103.0 segundos
Média da Janela: 155742.7476
Desvio Padrão: 14.9659
Tempo Inicial: 200.20 segundos
Tempo Final: 302.60 segundos
Número de Pontos: 513
***Estatísticas das variáveis na janela***
Variável: Média | Desvio padrão | Incerteza tipo A
PIT-M-0101: 0.410660 | 0.004145 | 0.000183
PDT-M-0101-40kPa_mA: -1932.383181 | 43.135564 | 1.904482
PDT-M-0101B-10kPa_mA: -2233.559877 | 43.799378 | 1.933790
PDT-M-0101C-3kPa_mA: -1779.766319 | 38.957137 | 1.720000
PDT-M-0101D-30Kpa_mA: -1379.170337 | 40.188354 | 1.774359
PDT-M-0101D-30Kpa_mA_tara: -1826.272884 | 40.188354 | 1.774359
TIT-M-0101: 25.127499 | 0.005336 | 0.000236
Densitometro: 155742.747588 | 14.965867 | 0.660759
J Ar: 3.167244 | 0.009270 | 0.000409
J Água: 1.800324 | 0.004862 | 0.000215
***Dados da Janela***
***End_of_Header***
X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa_mA	PDT-M-0101B-10kPa_mA	PDT-M-0101C-3kPa_mA	PDT-M-0101D-30Kpa_mA	PDT-M-0101D-30Kpa_mA_tara	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Água	Comment
208.800000	7.416538	7.446521	0.420950	0.073798	1.923205	-1900.968297	-2202.443310	-1739.457973	-1347.134222	-1794.236769	9.308629	955.432020	19.787996	21.703402	25.127348	21.698961	22.621944	-2.910983	0.818791	0.970938	155723.571761	-0.201174	3.838087	-0.072931	0.000000	2.028400	-0.124491	-0.124491	14.045991	-0.016710	3.145743	1.799530	nan
209.000000	7.415932	7.446718	0.418413	0.073694	1.922807	-1924.806471	-2229.308860	-1755.329507	-1364.927384	-1812.029931	9.305826	957.305407	19.792127	21.704377	25.127225	21.699630	22.610967	-2.910967	0.817414	0.970601	155722.327178	-0.201213	3.838098	-0.073060	0.000000	2.028426	-0.124489	-0.124494	14.061419	-0.016426	3.151443	1.801545	nan
209.200000	7.415778	7.446620	0.416206	0.074402	1.925350	-1941.841983	-2248.189716	-1775.802903	-1383.307023	-1830.409570	9.303135	959.046834	19.791717	21.705334	25.126542	21.697677	22.610391	-2.910912	0.814496	0.970466	155726.069379	-0.201331	3.838203	-0.073139	0.000000	2.029096	-0.124487	-0.124491	14.075917	-0.016330	3.156389	1.803417	nan
209.400000	7.416158	7.446439	0.415376	0.074822	1.929274	-1951.373177	-2254.559904	-1789.862102	-1394.830896	-1841.933443	9.300305	960.181819	19.789587	21.705472	25.125895	21.694766	22.617591	-2.910783	0.812344	0.970452	155732.575897	-0.201850	3.838278	-0.073262	0.000000	2.029560	-0.124492	-0.124484	14.085671	-0.016578	3.158227	1.804636	nan
209.600000	7.416449	7.446368	0.415843	0.073741	1.930202	-1953.466153	-2255.951360	-1797.163906	-1402.504321	-1849.606868	9.297427	961.119637	19.787339	21.704982	25.126588	21.692508	22.626046	-2.910541	0.813265	0.970937	155743.370270	-0.202219	3.838389	-0.073153	0.000000	2.029044	-0.124494	-0.124483	14.093853	-0.016910	3.157262	1.805643	nan
209.800000	7.416486	7.446373	0.416729	0.072850	1.929121	-1956.364695	-2259.489409	-1801.620514	-1406.806841	-1853.909388	9.294804	960.385955	19.785584	21.704302	25.123368	21.695889	22.628561	-2.910569	0.815053	0.971639	155755.122380	-0.202705	3.838452	-0.072956	0.000000	2.028392	-0.124488	-0.124487	14.087550	-0.016748	3.155313	1.804855	nan
210.000000	7.416445	7.446253	0.415969	0.073080	1.927497	-1963.669066	-2264.319221	-1804.019496	-1404.027247	-1851.129794	9.292262	959.082476	19.786081	21.704294	25.117491	21.704138	22.622263	-2.910741	0.815950	0.972198	155751.864884	-0.202335	3.838691	-0.073234	0.000000	2.029290	-0.124488	-0.124489	14.076201	-0.016315	3.157096	1.803455	nan
210.200000	7.416230	7.446175	0.414438	0.073776	1.924691	-1965.625842	-2270.013226	-1806.873836	-1404.307416	-1851.409962	9.289527	957.876774	19.788007	21.705091	25.118884	21.706286	22.613837	-2.910721	0.816333	0.972050	155749.278051	-0.201076	3.838924	-0.073376	0.000000	2.030127	-0.124496	-0.124487	14.065824	-0.016042	3.160683	1.802159	nan
210.400000	7.415903	7.446303	0.413953	0.074353	1.920076	-1976.846390	-2288.026632	-1818.512083	-1422.682240	-1869.784787	9.286705	956.799895	19.788466	21.705736	25.126454	21.699356	22.611576	-2.910718	0.816797	0.971091	155759.367310	-0.201100	3.838702	-0.072940	0.000000	2.029805	-0.124500	-0.124489	14.056795	-0.016040	3.161707	1.801001	nan
210.600000	7.415881	7.446416	0.414483	0.073784	1.917607	-2007.263435	-2316.428494	-1840.244879	-1453.701548	-1900.804095	9.284083	957.487910	19.788088	21.706106	25.129843	21.693141	22.615964	-2.910702	0.815975	0.970699	155759.900597	-0.201537	3.838558	-0.072741	0.000000	2.029437	-0.124498	-0.124488	14.062907	-0.016384	3.160478	1.801741	nan
210.800000	7.416214	7.446501	0.414008	0.072809	1.919176	-2025.230626	-2328.258583	-1857.868368	-1473.604867	-1920.707413	9.281612	958.805135	19.787995	21.706183	25.129686	21.695205	22.620836	-2.910640	0.814174	0.971282	155751.672248	-0.201526	3.838647	-0.073142	0.000000	2.027996	-0.124493	-0.124487	14.074351	-0.016789	3.161642	1.803157	nan
211.000000	7.416452	7.446590	0.411883	0.073073	1.923117	-2009.243757	-2308.599986	-1856.140435	-1459.696960	-1906.799507	9.278991	959.169794	19.787916	21.706044	25.127221	21.702903	22.621550	-2.910629	0.813001	0.971487	155749.693447	-0.201524	3.838505	-0.073626	0.000000	2.027041	-0.124489	-0.124494	14.077383	-0.016767	3.166294	1.803549	nan
211.200000	7.416303	7.446638	0.409221	0.073892	1.925960	-1979.837306	-2279.251051	-1838.564007	-1423.959177	-1871.061723	9.276309	958.178434	19.788679	21.707965	25.121773	21.708163	22.618499	-2.910594	0.811691	0.971355	155745.848035	-0.201852	3.838354	-0.073781	0.000000	2.028873	-0.124487	-0.124500	14.068846	-0.016535	3.172091	1.802484	nan
211.400000	7.415976	7.446524	0.408282	0.074183	1.928928	-1950.325208	-2257.201965	-1817.244137	-1394.231643	-1841.334190	9.273802	956.826741	19.789487	21.709293	25.123452	21.705400	22.615916	-2.910618	0.810356	0.971156	155734.428365	-0.202129	3.838265	-0.073435	0.000000	2.030701	-0.124487	-0.124496	14.057680	-0.016700	3.174096	1.801030	nan
211.600000	7.415915	7.446442	0.410167	0.074139	1.930182	-1919.500208	-2233.246909	-1794.991597	-1374.570762	-1821.673309	9.271484	957.353801	19.787377	21.705283	25.133153	21.697526	22.615254	-2.910665	0.810293	0.970947	155724.615599	-0.202144	3.838166	-0.072930	0.000000	2.030331	-0.124491	-0.124492	14.062643	-0.017244	3.169884	1.801597	nan
211.800000	7.416150	7.446646	0.410661	0.074131	1.928018	-1899.543535	-2208.298066	-1772.908567	-1361.639668	-1808.742215	9.269056	958.682371	19.785029	21.701225	25.137050	21.692705	22.615511	-2.910638	0.812867	0.971109	155719.760184	-0.202889	3.838178	-0.072796	0.000000	2.029209	-0.124493	-0.124492	14.074080	-0.017547	3.168947	1.803025	nan
212.000000	7.416402	7.446631	0.408309	0.074252	1.925465	-1894.593337	-2194.393726	-1755.842916	-1352.440022	-1799.542568	9.266439	959.101885	19.788709	21.701838	25.131652	21.695627	22.616576	-2.910711	0.815211	0.970922	155719.488934	-0.203484	3.837985	-0.073101	0.000000	2.028034	-0.124489	-0.124491	14.077335	-0.017287	3.174014	1.803476	nan
212.200000	7.416547	7.446220	0.407746	0.074515	1.924248	-1894.771493	-2190.162892	-1745.549290	-1339.967725	-1787.070271	9.263898	959.900406	19.795157	21.704955	25.123332	21.701761	22.616179	-2.910831	0.815720	0.970748	155720.808767	-0.203598	3.837699	-0.073559	0.000000	2.027863	-0.124483	-0.124488	14.083715	-0.016979	3.174768	1.804334	nan
212.400000	7.416296	7.446089	0.409608	0.074540	1.923907	-1890.744543	-2184.854936	-1736.937229	-1325.475118	-1772.577664	9.261344	961.876282	19.795708	21.708248	25.121825	21.704420	22.615149	-2.910660	0.816407	0.970951	155721.703807	-0.203454	3.837718	-0.073646	0.000000	2.029027	-0.124484	-0.124487	14.100270	-0.016996	3.170486	1.806455	nan
212.600000	7.415919	7.446398	0.411545	0.074406	1.922740	-1877.239755	-2173.695262	-1724.122572	-1313.566078	-1760.668625	9.258671	963.346956	19.789137	21.708243	25.128578	21.704443	22.617603	-2.910463	0.817061	0.970843	155729.364428	-0.201563	3.837913	-0.073602	0.000000	2.029772	-0.124489	-0.124490	14.112556	-0.016981	3.166483	1.808033	nan
212.800000	7.416348	7.446515	0.413026	0.074239	1.922384	-1860.711367	-2163.583226	-1710.897522	-1306.264327	-1753.366873	9.256096	963.507230	19.781739	21.703877	25.131772	21.702395	22.623493	-2.910645	0.817444	0.970776	155740.218776	-0.200154	3.838190	-0.073582	0.000000	2.029645	-0.124491	-0.124493	14.113854	-0.016939	3.163517	1.808205	nan
213.000000	7.417260	7.446393	0.412590	0.073709	1.922351	-1856.794251	-2164.706469	-1706.330702	-1307.792020	-1754.894567	9.253816	963.250245	19.780559	21.700571	25.127889	21.698710	22.626778	-2.910820	0.818128	0.970734	155739.645409	-0.201532	3.838440	-0.073279	0.000000	2.029108	-0.124493	-0.124494	14.111928	-0.017161	3.164648	1.807929	nan
213.200000	7.417420	7.446431	0.410619	0.073487	1.923212	-1865.920731	-2173.515835	-1710.435390	-1315.496796	-1762.599343	9.251497	963.125484	19.787307	21.701363	25.122423	21.698625	22.621969	-2.910772	0.818868	0.970743	155734.164101	-0.202621	3.838302	-0.073110	0.000000	2.028533	-0.124492	-0.124490	14.110962	-0.017239	3.168906	1.807796	nan
213.400000	7.416856	7.446598	0.408348	0.073514	1.923126	-1872.141817	-2179.858932	-1717.283199	-1321.836922	-1768.939469	9.248941	963.142717	19.796033	21.703755	25.118745	21.702023	22.613193	-2.910715	0.817985	0.970694	155737.202265	-0.201909	3.837952	-0.073243	0.000000	2.028483	-0.124487	-0.124487	14.110982	-0.017115	3.173727	1.807814	nan
213.600000	7.416316	7.446688	0.407279	0.073386	1.924560	-1866.321810	-2176.773669	-1722.187025	-1323.934765	-1771.037312	9.246478	963.150405	19.797914	21.705739	25.119240	21.701593	22.610432	-2.910658	0.816965	0.970295	155751.055052	-0.201107	3.837815	-0.073313	0.000000	2.028995	-0.124484	-0.124488	14.111179	-0.017247	3.176041	1.807822	nan
213.800000	7.416215	7.446609	0.409823	0.073780	1.926357	-1857.467177	-2167.277571	-1722.863616	-1321.496300	-1768.598846	9.244081	963.143473	19.790737	21.706340	25.123237	21.697598	22.616921	-2.910665	0.816941	0.970317	155764.573088	-0.200974	3.837775	-0.073280	0.000000	2.029494	-0.124483	-0.124489	14.111247	-0.017374	3.170281	1.807815	nan
214.000000	7.416532	7.446511	0.414024	0.073599	1.925477	-1858.096298	-2161.794857	-1720.496883	-1316.082009	-1763.184556	9.241639	964.035532	19.784024	21.705953	25.125235	21.697821	22.623628	-2.910860	0.816592	0.970857	155764.603838	-0.201293	3.837765	-0.073229	0.000000	2.029733	-0.124485	-0.124492	14.118651	-0.017320	3.160840	1.808771	nan
214.200000	7.416531	7.446343	0.415277	0.072787	1.924418	-1861.576265	-2160.747339	-1715.763284	-1310.562317	-1757.664864	9.239295	965.257184	19.785425	21.705448	25.121199	21.701727	22.623013	-2.911019	0.816616	0.971227	155766.223618	-0.201574	3.837999	-0.073398	0.000000	2.029781	-0.124489	-0.124492	14.128791	-0.017252	3.158131	1.810081	nan
214.400000	7.416051	7.446211	0.411561	0.073307	1.922933	-1860.207084	-2164.222017	-1712.865664	-1308.440091	-1755.542638	9.237026	964.679337	19.791112	21.704833	25.117954	21.705193	22.617257	-2.910962	0.817264	0.971337	155774.299535	-0.201519	3.838349	-0.073740	0.000000	2.029598	-0.124490	-0.124487	14.123671	-0.016959	3.166661	1.809462	nan
214.600000	7.415568	7.446272	0.406972	0.074112	1.921417	-1855.601084	-2166.170906	-1714.698553	-1309.346079	-1756.448626	9.234600	963.378053	19.795409	21.705262	25.122542	21.705191	22.611906	-2.910841	0.817587	0.971869	155760.743654	-0.201303	3.838341	-0.073731	0.000000	2.029186	-0.124490	-0.124489	14.112376	-0.016541	3.177054	1.808066	nan
214.800000	7.415521	7.446217	0.406111	0.073919	1.919782	-1853.221842	-2160.469132	-1714.814087	-1310.119047	-1757.221594	9.232123	962.999414	19.794967	21.706175	25.128502	21.698668	22.613018	-2.910743	0.817283	0.972132	155733.526659	-0.200857	3.838115	-0.073382	0.000000	2.029098	-0.124489	-0.124492	14.109205	-0.016536	3.178847	1.807660	nan
215.000000	7.416070	7.446062	0.407335	0.074067	1.921574	-1849.674666	-2148.929960	-1707.825850	-1305.427819	-1752.530366	9.229896	963.951496	19.791590	21.705916	25.130575	21.693590	22.620277	-2.910694	0.817300	0.971477	155724.462432	-0.201166	3.838165	-0.073145	0.000000	2.029055	-0.124491	-0.124488	14.117662	-0.017033	3.176088	1.808681	nan
215.200000	7.416324	7.446014	0.408482	0.074365	1.924998	-1839.506246	-2134.476230	-1696.643855	-1295.569581	-1742.672128	9.227769	966.134038	19.789135	21.705131	25.132052	21.698495	22.625728	-2.910766	0.816557	0.971096	155722.446754	-0.202657	3.838351	-0.073191	0.000000	2.028772	-0.124492	-0.124485	14.136243	-0.017379	3.173660	1.811020	nan
215.400000	7.416061	7.446205	0.407627	0.073919	1.927644	-1835.906264	-2132.662070	-1691.443705	-1292.776952	-1739.879499	9.225485	967.689745	19.788770	21.704151	25.130495	21.707982	22.624040	-2.910947	0.815789	0.971253	155715.555683	-0.203124	3.838515	-0.073348	0.000000	2.028643	-0.124490	-0.124489	14.148870	-0.017020	3.175791	1.812686	nan
215.600000	7.416016	7.446336	0.405075	0.074028	1.928103	-1840.707079	-2141.516716	-1695.744430	-1295.281399	-1742.383945	9.223091	966.984959	19.791406	21.703914	25.125398	21.712467	22.617657	-2.911078	0.816337	0.971103	155712.558468	-0.202488	3.838571	-0.073436	0.000000	2.028803	-0.124490	-0.124493	14.142481	-0.016513	3.181606	1.811932	nan
215.800000	7.416036	7.446158	0.405659	0.074833	1.927380	-1850.364474	-2147.896829	-1702.482547	-1296.730577	-1743.833123	9.220702	964.621370	19.793602	21.704839	25.125430	21.707521	22.613394	-2.910929	0.815864	0.970829	155712.433570	-0.202255	3.838272	-0.073294	0.000000	2.029529	-0.124495	-0.124488	14.122812	-0.016585	3.179958	1.809399	nan
216.000000	7.415790	7.446405	0.411463	0.074681	1.926241	-1867.784497	-2156.360568	-1707.533381	-1307.541479	-1754.644026	9.218358	962.969959	19.791282	21.704971	25.128566	21.697793	22.613440	-2.910568	0.814154	0.971076	155719.848831	-0.201484	3.837857	-0.072875	0.000000	2.030093	-0.124500	-0.124476	14.109378	-0.016956	3.166658	1.807629	nan
216.200000	7.415922	7.446937	0.417923	0.073559	1.923238	-1886.620416	-2173.426577	-1717.118363	-1333.240117	-1780.342664	9.216110	962.814645	19.788569	21.703053	25.127308	21.692468	22.615730	-2.910459	0.812226	0.971105	155734.784350	-0.200797	3.837585	-0.072668	0.000000	2.029185	-0.124497	-0.124469	14.108266	-0.017142	3.152209	1.807462	nan
216.400000	7.416422	7.446666	0.419763	0.072945	1.920895	-1903.477340	-2195.910959	-1736.249566	-1358.748283	-1805.850830	9.213987	963.094699	19.790050	21.701164	25.120924	21.695740	22.619710	-2.910636	0.811361	0.970828	155744.499323	-0.201326	3.837525	-0.073177	0.000000	2.027758	-0.124488	-0.124474	14.110485	-0.017019	3.147924	1.807763	nan
216.600000	7.416494	7.445991	0.419010	0.073414	1.919449	-1915.883931	-2211.659174	-1754.963782	-1366.783762	-1813.886309	9.211915	963.247325	19.793961	21.703341	25.116408	21.703549	22.620980	-2.910820	0.811927	0.971029	155746.705588	-0.201673	3.837519	-0.073714	0.000000	2.027804	-0.124482	-0.124486	14.111523	-0.016781	3.149265	1.807926	nan
216.800000	7.416021	7.445768	0.419261	0.074205	1.919308	-1916.120552	-2214.435459	-1762.636493	-1358.361122	-1805.463668	9.209671	963.271163	19.796129	21.706950	25.119232	21.706929	22.618240	-2.910919	0.813301	0.971214	155747.635507	-0.201949	3.837405	-0.073553	0.000000	2.029140	-0.124485	-0.124494	14.111472	-0.016531	3.148522	1.807952	nan
217.000000	7.415570	7.445857	0.419417	0.074647	1.920077	-1905.739797	-2207.157330	-1759.812777	-1346.723196	-1793.825743	9.207140	963.281946	19.793002	21.707173	25.126727	21.703191	22.618792	-2.910755	0.814286	0.970996	155752.400844	-0.202464	3.837658	-0.073207	0.000000	2.030626	-0.124491	-0.124494	14.111250	-0.016218	3.148495	1.807963	nan
217.200000	7.415902	7.445896	0.418189	0.074445	1.924119	-1898.134535	-2200.414264	-1753.892558	-1345.376826	-1792.479372	9.204691	962.403758	19.787257	21.704898	25.134666	21.697787	22.622223	-2.910504	0.813911	0.970888	155757.221924	-0.202735	3.838241	-0.073030	0.000000	2.030891	-0.124494	-0.124494	14.103760	-0.016073	3.151825	1.807021	nan
217.400000	7.416524	7.445851	0.416258	0.073578	1.927740	-1893.261155	-2196.853251	-1748.002413	-1350.046710	-1797.149256	9.202520	960.306723	19.787135	21.702378	25.131863	21.695132	22.621055	-2.910445	0.814040	0.971380	155756.523190	-0.203348	3.838575	-0.073029	0.000000	2.029294	-0.124497	-0.124496	14.086202	-0.016064	3.156379	1.804770	nan
217.600000	7.416645	7.445858	0.412852	0.072898	1.926456	-1882.718609	-2188.302924	-1740.019959	-1344.638990	-1791.741537	9.200319	958.816948	19.794083	21.703354	25.118555	21.696345	22.615570	-2.910538	0.815250	0.971884	155760.509507	-0.203357	3.838470	-0.073239	0.000000	2.027767	-0.124496	-0.124496	14.073763	-0.016102	3.163756	1.803170	nan
217.800000	7.416458	7.446012	0.408457	0.073193	1.922736	-1873.913989	-2178.906399	-1732.627493	-1333.248749	-1780.351296	9.198055	958.671563	19.800160	21.707611	25.111671	21.700664	22.610360	-2.910741	0.817074	0.971546	155767.509481	-0.201905	3.838149	-0.073334	0.000000	2.028186	-0.124491	-0.124496	14.072604	-0.016162	3.173305	1.803014	nan
218.000000	7.416091	7.446320	0.406716	0.073792	1.921967	-1881.662947	-2183.051061	-1733.064732	-1334.223696	-1781.326242	9.195804	958.908986	19.798270	21.708461	25.117896	21.704591	22.609853	-2.910855	0.818627	0.970944	155757.566706	-0.200575	3.838011	-0.073213	0.000000	2.029499	-0.124489	-0.124497	14.074612	-0.016180	3.177292	1.803269	nan
218.200000	7.415868	7.446537	0.407836	0.074066	1.924780	-1907.702227	-2205.453084	-1747.769205	-1353.178545	-1800.281092	9.193487	959.024131	19.789717	21.705177	25.128488	21.704940	22.618290	-2.910727	0.819442	0.970859	155735.361023	-0.200418	3.837909	-0.073123	0.000000	2.030090	-0.124490	-0.124497	14.075581	-0.016184	3.174910	1.803393	nan
218.400000	7.416206	7.446588	0.410797	0.074316	1.924843	-1929.938939	-2223.522960	-1767.558905	-1375.655062	-1822.757608	9.191070	959.953505	19.784251	21.703398	25.132033	21.702194	22.627213	-2.910577	0.818390	0.971159	155720.667432	-0.202021	3.837594	-0.073050	0.000000	2.029803	-0.124492	-0.124499	14.082963	-0.015782	3.168060	1.804391	nan
218.600000	7.416597	7.446374	0.413448	0.074113	1.922827	-1932.329792	-2221.721668	-1774.839504	-1381.804271	-1828.906818	9.188713	961.238070	19.788564	21.704252	25.126419	21.701309	22.624497	-2.910619	0.815151	0.971291	155719.012344	-0.203825	3.837264	-0.072950	0.000000	2.029033	-0.124495	-0.124500	14.092918	-0.014984	3.161695	1.805770	nan
218.800000	7.416443	7.445994	0.410421	0.073382	1.921252	-1922.077207	-2214.553075	-1769.943721	-1371.435665	-1818.538212	9.186565	960.665642	19.796830	21.705592	25.120021	21.703779	22.614976	-2.910759	0.813829	0.971029	155720.057867	-0.203053	3.837118	-0.073006	0.000000	2.028375	-0.124492	-0.124495	14.087734	-0.014592	3.168137	1.805156	nan
219.000000	7.415857	7.445850	0.405143	0.073481	1.920281	-1912.435379	-2211.649791	-1764.179028	-1362.228022	-1809.330569	9.184421	959.297054	19.799914	21.706057	25.120032	21.703434	22.609391	-2.910762	0.815635	0.971030	155720.287626	-0.201477	3.837233	-0.073101	0.000000	2.028104	-0.124486	-0.124492	14.076452	-0.014769	3.180079	1.803686	nan
219.200000	7.415441	7.445919	0.405072	0.074085	1.920248	-1917.489497	-2215.451689	-1764.362535	-1362.552857	-1809.655403	9.182252	958.871580	19.796187	21.705408	25.124985	21.700242	22.612352	-2.910696	0.818027	0.971415	155730.808400	-0.201646	3.837453	-0.073114	0.000000	2.028587	-0.124488	-0.124488	14.073298	-0.015180	3.180507	1.803229	nan
219.400000	7.415400	7.446059	0.407127	0.073565	1.923586	-1923.639836	-2219.614040	-1765.963612	-1362.000313	-1809.102859	9.180223	958.942423	19.790383	21.704809	25.130875	21.697847	22.621934	-2.910704	0.819720	0.971370	155743.281189	-0.202565	3.837511	-0.073299	0.000000	2.029615	-0.124491	-0.124481	14.074342	-0.015630	3.176030	1.803305	nan
219.600000	7.415462	7.446033	0.407467	0.072964	1.926345	-1905.693463	-2208.140110	-1759.149967	-1350.742086	-1797.844633	9.178184	958.169377	19.789075	21.704449	25.132745	21.699062	22.629302	-2.910760	0.821293	0.971134	155740.657376	-0.202476	3.837425	-0.073519	0.000000	2.029956	-0.124483	-0.124479	14.067928	-0.015693	3.175205	1.802474	nan
219.800000	7.415857	7.445901	0.406429	0.073122	1.925701	-1886.180308	-2192.953188	-1749.154696	-1339.166501	-1786.269047	9.176003	957.015201	19.792340	21.704768	25.130155	21.706742	22.626732	-2.910886	0.821289	0.971378	155734.440587	-0.202089	3.837470	-0.073640	0.000000	2.029442	-0.124477	-0.124484	14.057936	-0.015376	3.177507	1.801233	nan
220.000000	7.416454	7.445925	0.404645	0.073551	1.924522	-1892.076965	-2194.542921	-1746.969923	-1338.792550	-1785.895097	9.173818	957.625967	19.794206	21.705164	25.128856	21.711971	22.616969	-2.910953	0.819977	0.971957	155737.407468	-0.202386	3.837676	-0.073589	0.000000	2.029094	-0.124478	-0.124489	14.062917	-0.015237	3.181707	1.801890	nan
220.200000	7.416419	7.445985	0.405305	0.074993	1.924008	-1914.473579	-2209.166182	-1753.459491	-1349.773115	-1796.875662	9.171694	958.948504	19.794466	21.704449	25.128692	21.705220	22.610728	-2.910878	0.820857	0.972160	155743.801945	-0.202050	3.837714	-0.073216	0.000000	2.029872	-0.124485	-0.124490	14.074132	-0.015368	3.180271	1.803311	nan
220.400000	7.415860	7.445991	0.408968	0.075859	1.923932	-1939.850058	-2230.747329	-1765.754748	-1369.489291	-1816.591838	9.169652	959.321334	19.794218	21.703475	25.127098	21.695521	22.613076	-2.910607	0.823004	0.971804	155748.748305	-0.201273	3.837532	-0.072986	0.000000	2.030511	-0.124497	-0.124483	14.077300	-0.015414	3.171845	1.803712	nan
220.600000	7.415633	7.445984	0.411065	0.074319	1.922363	-1959.599480	-2254.362530	-1781.946160	-1391.314503	-1838.417050	9.167616	958.319395	19.792099	21.703324	25.126332	21.694725	22.618312	-2.910471	0.823547	0.971639	155752.267677	-0.201551	3.837439	-0.073046	0.000000	2.029196	-0.124500	-0.124476	14.068858	-0.015366	3.167045	1.802635	nan
220.800000	7.415694	7.445952	0.409693	0.073020	1.920415	-1974.398778	-2271.652806	-1800.061335	-1410.876425	-1857.978971	9.165403	956.089513	19.791083	21.704020	25.124885	21.701399	22.620727	-2.910799	0.822835	0.971675	155753.407032	-0.201468	3.837648	-0.073266	0.000000	2.027482	-0.124489	-0.124482	14.050283	-0.015487	3.170265	1.800237	nan
221.000000	7.415708	7.445765	0.407471	0.073569	1.919089	-1988.707677	-2280.413062	-1815.506845	-1422.540373	-1869.642919	9.163167	954.571185	19.793154	21.705896	25.122208	21.708617	22.619279	-2.910990	0.822916	0.971246	155749.654264	-0.200518	3.837808	-0.073604	0.000000	2.027843	-0.124480	-0.124494	14.037655	-0.015599	3.175285	1.798603	nan
221.200000	7.415740	7.445527	0.405998	0.074249	1.919483	-1994.178906	-2284.875936	-1825.315566	-1423.406497	-1870.509043	9.161051	955.356084	19.794748	21.708167	25.124638	21.711021	22.615803	-2.910889	0.823188	0.970578	155746.079202	-0.201055	3.837483	-0.073562	0.000000	2.029543	-0.124483	-0.124498	14.044043	-0.015400	3.178254	1.799448	nan
221.400000	7.415723	7.445667	0.406116	0.074143	1.921141	-1980.409848	-2280.108518	-1826.767049	-1419.444469	-1866.547016	9.158875	957.724702	19.792585	21.707142	25.130488	21.707448	22.613992	-2.910782	0.823145	0.970246	155743.952141	-0.202417	3.837203	-0.073071	0.000000	2.030584	-0.124488	-0.124497	14.063711	-0.015203	3.177883	1.801996	nan
221.600000	7.415956	7.445939	0.408062	0.073951	1.924313	-1961.798596	-2263.294760	-1818.523292	-1415.556035	-1862.658582	9.156703	959.300378	19.787765	21.703688	25.131350	21.701475	22.615890	-2.910497	0.824091	0.970466	155742.117354	-0.202649	3.837311	-0.072662	0.000000	2.030055	-0.124493	-0.124490	14.077145	-0.015435	3.173727	1.803689	nan
221.800000	7.416368	7.445693	0.409371	0.073996	1.926014	-1948.057303	-2238.964378	-1803.210994	-1403.469243	-1850.571790	9.154707	958.528523	19.787001	21.702769	25.126215	21.699579	22.620302	-2.910363	0.824912	0.971094	155740.979859	-0.201652	3.837311	-0.072646	0.000000	2.028043	-0.124496	-0.124483	14.070841	-0.015597	3.170642	1.802860	nan
222.000000	7.416115	7.445375	0.407992	0.073836	1.925104	-1922.945608	-2210.823051	-1782.427042	-1374.093135	-1821.195682	9.152703	956.204493	19.792759	21.704912	25.120344	21.703341	22.621198	-2.910733	0.822391	0.971072	155731.009866	-0.200625	3.837172	-0.072932	0.000000	2.027082	-0.124491	-0.124486	14.051046	-0.015285	3.173427	1.800361	nan
222.200000	7.415408	7.445545	0.406953	0.073827	1.923465	-1893.293266	-2190.821303	-1762.885589	-1343.929210	-1791.031757	9.150610	954.616023	19.797860	21.708148	25.119588	21.706903	22.616810	-2.911052	0.816321	0.970517	155720.631866	-0.201217	3.837193	-0.073168	0.000000	2.028277	-0.124485	-0.124495	14.037549	-0.015116	3.175809	1.798651	nan
222.400000	7.414958	7.445786	0.410093	0.074244	1.921729	-1884.368116	-2184.703770	-1751.457280	-1334.832928	-1781.935475	9.148544	954.482226	19.796817	21.710081	25.126380	21.706538	22.616445	-2.911003	0.812064	0.970535	155721.017477	-0.202273	3.837158	-0.073237	0.000000	2.029886	-0.124487	-0.124498	14.036437	-0.015128	3.168847	1.798507	nan
222.600000	7.415247	7.445699	0.414534	0.074618	1.920709	-1898.840356	-2191.696855	-1748.105287	-1344.878608	-1791.981154	9.146358	953.891345	19.790071	21.706965	25.133017	21.704116	22.622777	-2.910872	0.810056	0.970941	155731.718628	-0.202235	3.837045	-0.073259	0.000000	2.030491	-0.124492	-0.124495	14.031252	-0.014904	3.158872	1.797871	nan
